,date,city,PM2.5,PM10,SO2,CO,NO2,O3,HUM,PRES,WSPD,TEMP,ACTV,MORB%,Case,log(Case+1),log(MORB%+1),elapsed
439,2020-03-11,苏州,40.0,41.0,4.0,0.6000000000000002,30.33333333333333,93.33333333333331,87.33333333333333,1014.6666666666666,2.466666666666667,11.333333333333334,5.555000000000002,-2.1684043449710093e-19,0.0,0.0,0.0,47
440,2020-03-12,苏州,54.0,58.333333333333336,4.666666666666667,0.6000000000000002,31.33333333333333,102.33333333333331,82.0,1018.0,2.466666666666667,11.0,5.6762666666666695,-2.1684043449710093e-19,0.0,0.0,0.0,48
441,2020-03-13,苏州,55.66666666666666,59.66666666666666,4.333333333333333,0.5666666666666669,28.666666666666668,98.33333333333331,81.33333333333333,1019.6666666666666,2.466666666666667,11.666666666666666,5.753266666666669,-2.1684043449710093e-19,0.0,0.0,0.0,49
442,2020-03-14,苏州,40.0,50.333333333333336,4.333333333333333,0.4666666666666668,24.666666666666668,92.33333333333331,79.33333333333333,1020.6666666666666,3.533333333333333,12.333333333333334,5.529166666666669,-2.1684043449710093e-19,0.0,0.0,0.0,50
443,2020-03-15,苏州,33.333333333333336,53.0,5.0,0.4666666666666668,27.666666666666668,99.33333333333331,77.0,1020.6666666666666,2.966666666666667,11.833333333333334,5.120166666666671,-2.1684043449710093e-19,0.0,0.0,0.0,51
444,2020-03-16,苏州,26.0,53.333333333333336,5.666666666666667,0.4000000000000002,28.666666666666668,102.33333333333331,70.0,1021.6666666666666,2.466666666666667,11.833333333333334,5.206666666666671,-2.1684043449710093e-19,0.0,0.0,0.0,52
445,2020-03-17,苏州,27.666666666666668,55.66666666666666,6.333333333333333,0.4333333333333335,37.333333333333336,116.0,60.333333333333336,1020.6666666666666,2.466666666666667,13.0,5.575233333333337,-2.1684043449710093e-19,0.0,0.0,0.0,53
446,2020-03-18,苏州,32.0,58.66666666666666,7.0,0.4666666666666669,44.66666666666666,124.0,54.66666666666666,1019.0,1.7,14.833333333333334,6.123333333333336,-2.1684043449710093e-19,0.0,0.0,0.0,54
447,2020-03-19,苏州,38.333333333333336,76.33333333333333,8.0,0.566666666666667,50.66666666666666,125.0,50.333333333333336,1015.6666666666666,1.7,16.666666666666668,6.169566666666669,-2.1684043449710093e-19,0.0,0.0,0.0,55
448,2020-03-20,苏州,35.0,78.0,8.333333333333334,0.5333333333333337,46.0,118.0,46.333333333333336,1014.6666666666666,1.1333333333333335,16.5,6.215033333333337,-2.1684043449710093e-19,0.0,0.0,0.0,56
449,2020-03-21,苏州,35.666666666666664,76.66666666666667,8.666666666666666,0.5666666666666669,43.333333333333336,113.66666666666669,51.66666666666666,1013.3333333333334,1.4000000000000004,16.833333333333332,5.979066666666671,-2.1684043449710093e-19,0.0,0.0,0.0,57
450,2020-03-22,苏州,35.0,65.0,7.666666666666667,0.5333333333333335,35.666666666666664,121.66666666666669,63.0,1012.0,2.466666666666667,17.333333333333332,5.527166666666671,0.0009302329999999,1.0,0.6931471805599453,0.0009298006014164,58
451,2020-03-23,苏州,32.666666666666664,55.66666666666666,7.0,0.5333333333333335,35.666666666666664,109.0,67.0,1012.3333333333334,2.466666666666667,17.5,5.56856666666667,0.0009302329999999,1.0,0.6931471805599453,0.0009298006014164,59
452,2020-03-24,苏州,23.0,43.66666666666666,6.0,0.4333333333333335,30.0,100.0,63.333333333333336,1015.3333333333334,2.966666666666667,17.0,5.883600000000004,0.0009302329999999,1.0,0.6931471805599453,0.0009298006014164,60
453,2020-03-25,苏州,21.33333333333333,40.0,7.0,0.4333333333333335,32.333333333333336,102.66666666666669,44.0,1018.3333333333334,2.966666666666667,16.0,6.425300000000004,-2.1684043449710093e-19,0.0,0.0,0.0,61
